id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews
10071464,Christopher Street: Heart of The West Village,51678353,Robert,Manhattan,West Village,Private room,85,30,2
8017587,Lovely 1BR West Village Apartment,10779300,Marlow,Manhattan,West Village,Entire home/apt,150,30,0
23979192,"Huge, bright 1 bed w/ priv yard (with a cat!)",15538912,Michelle,Brooklyn,Crown Heights,Entire home/apt,70,30,4
33992212,2 Bedroom Sunny Apartment Near Prospect Park,2992287,Shahzad,Brooklyn,Prospect Heights,Entire home/apt,199,3,9
6972089,*ODYSSEY* Sunny 1 Bedroom Apt- Bright & Cheery!,25237492,Juliana,Manhattan,Upper West Side,Entire home/apt,135,30,14
49366825,PRIZE DROP**Private*BATHROOM*COZY Room*TV*WIFI,388749743,Mabel,Bronx,Baychester,Private room,71,1,9
42475458,The best and affordable place to stay  in New York,265620278,Athanasios,Queens,Astoria,Private room,90,30,1
21215073,Roomy bedroom in Spacious Chelsea Loft!,9522664,Kevin,Manhattan,Chelsea,Private room,140,3,24
27107124,Cozy Midtown Studio,204018218,Annika,Manhattan,Hell's Kitchen,Entire home/apt,111,3,55
15604499,The Parachute Loft Bedrm 1,62605071,Anna,Brooklyn,Coney Island,Private room,129,30,113
42735065,Perfect Studio on Upper East Side (30 days MIN),23772724,The Local Stay,Manhattan,Upper East Side,Entire home/apt,140,30,2
20758205,"Peaceful, Spacious and Comfy 3BR Oasis!",94404356,Jonathan,Brooklyn,Williamsburg,Entire home/apt,200,30,3
30694768,A Relaxing Place in Inwood,188050970,Walkiria,Manhattan,Washington Heights,Private room,65,1,54
36115461,Private Room In a Beautiful Tree-Lined Brownstone,24633205,Joshua,Brooklyn,Bedford-Stuyvesant,Private room,63,30,31
39469608,Private room with PRIVATE BATHROOM / AMAZING VIEW,303185676,Jermain & Zübeyde,Manhattan,Hell's Kitchen,Private room,129,2,7
41316343,Renovated studio apartment in townhouse,5124670,Carrie,Brooklyn,Williamsburg,Entire home/apt,700,7,0
49385716,Near Brooklyn & Manhattan! Open-Plan 1BR NY APT,398191735,Alexandra,Manhattan,Chelsea,Entire home/apt,251,3,1
25719757,"Huge, spacious, chic Gramercy 1 bedroom",1741498,Eve,Manhattan,Gramercy,Entire home/apt,185,30,3
39272481,Quite and confortable space un Staten Island,230085076,Felipe,Staten Island,Mariners Harbor,Private room,55,30,0
24438437,Private Bedroom. Jungle Apartment,53781263,Oscar,Queens,Ridgewood,Private room,75,1,19
22232328,"LUX 2Bed/UWS Gem! 
5 Min Walk to Central Park",57470846,Melissa,Manhattan,Upper West Side,Entire home/apt,121,30,0
46333357,Poppin' Lil' Studio in the East,44950152,Nilsa,Brooklyn,East New York,Entire home/apt,87,3,28
21561860,"Modern, clean, NEW apt 1 block from train!",143696286,Peter Alex,Brooklyn,Cypress Hills,Private room,78,30,24
40897147,Sunny Astoria,25768880,Andi,Queens,Astoria,Private room,45,30,1
44800276,Spacious and Fancy 1 bedroom in Williamsburg,361034257,Angelo,Brooklyn,Williamsburg,Entire home/apt,203,6,23
13839238,Sunny room in modern building located in Bedstuy,252059,David,Brooklyn,Bedford-Stuyvesant,Private room,55,30,3
21814906,Live/Work East Williamsburg Loft,6502688,Bryan,Brooklyn,Williamsburg,Entire home/apt,125,30,7
48544248,Fully Furnished 1BR/1BA UES E82nd bt Park + Lex,391686279,Richard,Manhattan,Upper East Side,Entire home/apt,110,30,3
50720505,Elegant flat in West Midtown,372755385,Paz,Manhattan,Midtown,Entire home/apt,127,3,2
20231046,2 bed/2 bath garden apt in heart of Bushwick,278284741,David,Brooklyn,Bushwick,Entire home/apt,157,3,147
26080980,Magical Room in the Heart of West Village,12810839,Kytzia,Manhattan,West Village,Private room,90,30,1
9296742,Room Available- Prospect Park South,48264768,Wesley,Brooklyn,Flatbush,Private room,55,30,0
22339390,Easin' on the Artist Row,162436632,Kaj,Manhattan,East Village,Private room,64,30,13
22734359,Private room next to Brooklyn college,167831565,Andrew,Brooklyn,Flatlands,Private room,59,30,6
41322811,Nice and a quite room,251548891,Kayes,Bronx,Parkchester,Private room,70,30,0
46657645,Water View King Bed Hotel Room,371972456,Justin,Manhattan,Financial District,Private room,213,1,44
34605049,CLEAN ROOM for girl-Astoria-15mins to Manhattan,194571019,Michaela,Queens,Astoria,Private room,34,29,11
13109817,Private room available for summer,23147852,Briana,Brooklyn,Bedford-Stuyvesant,Private room,69,90,0
4594389,Furnished 2BR in UES (30 DAYS MIN),23772724,The Local Stay,Manhattan,Upper East Side,Entire home/apt,110,30,18
24206044,1 bed-Convent Ave. Brownstone Near CCNY Sleeps 4,12986426,Lovelynn,Manhattan,Harlem,Entire home/apt,264,5,6
45895250,Sun-Soaked Classic Townhouse for Stays/Film,84700594,Allessandra,Brooklyn,Bushwick,Entire home/apt,1275,1,25
11096888,Peaceful apartment close to F/G,2228137,Amanda,Brooklyn,Windsor Terrace,Private room,45,500,0
21680914,Ultra Luxury & Hip 2 Bed in Williamsburg,157825168,Sammi,Brooklyn,Williamsburg,Private room,148,30,0
1682258,Big Studio Apt Convenient Gramercy,5434492,Elizabeth,Manhattan,Kips Bay,Entire home/apt,200,30,0
3511934,Beautiful West Harlem brownstone,17682312,Arnold,Manhattan,Harlem,Private room,84,30,0
50024171,Studio Apartment #56,345231956,Alberto,Manhattan,Midtown,Entire home/apt,116,1,0
27624539,Flatiron Penthouse,46935284,Ben,Manhattan,Gramercy,Entire home/apt,400,30,2
343971,Beautiful Room in a Beautiful New NYC Apartment,10609846,Ben,Manhattan,Harlem,Private room,200,1,56
263005,2 bedroom apt in charming brick townhouse,1380060,Marisa And Colin,Brooklyn,Fort Greene,Entire home/apt,145,30,121
47020052,Golden,274584744,Ainsley,Brooklyn,Crown Heights,Entire home/apt,121,2,18
49283822,PRIVATE ROOM BX,397650145,Mike,Bronx,Morris Heights,Private room,64,2,2
10071225,Sweet and affordable nook in bk,40532707,Isidora,Brooklyn,Bedford-Stuyvesant,Private room,41,30,1
48962722,3 bedroom apartment,381930015,Kevin,Brooklyn,Bedford-Stuyvesant,Entire home/apt,75,30,1
44918172,Modern | Cozy | Prime williamsburg Location,79923089,Emerson & Thelma,Brooklyn,Williamsburg,Entire home/apt,282,1,78
45752087,The crozy Private room on the first floor,137129564,Bing,Queens,Flushing,Private room,50,1,14
17791938,"Separate Apartment in Apartment, Bklyn Hights",16302498,Andreas,Brooklyn,Brooklyn Heights,Private room,150,30,78
51258505,Sunny Room in Hipster Area | 20mins to Manhattan,361243615,Serhii,Brooklyn,Bedford-Stuyvesant,Private room,68,30,0
15663586,Hudson Yards-Chelsea  ️,101131690,Alberto,Manhattan,Hell's Kitchen,Entire home/apt,175,2,30
22335824,"Cheap Woodside Room, for 1 couple, or 2 friends.",65144876,Nicolás,Queens,Woodside,Private room,40,30,1
26835960,Large 1-bedroom near Times Square,10839658,Manu,Manhattan,Hell's Kitchen,Entire home/apt,139,30,26
8118692,Charming Studio by Bryant Park,37670256,Elaine,Manhattan,Midtown,Entire home/apt,193,30,3
5773199,Lovely apartment on Upper West Side,2446016,Aryeh,Manhattan,Upper West Side,Entire home/apt,150,7,52
37585659,"Spacious Chelsea Studio, w/ W/D on a quiet street by Blueground",107434423,Blueground,Manhattan,West Village,Entire home/apt,176,30,0
12711232,Private Room In Hamilton Heights,45941973,Sigal,Manhattan,Harlem,Private room,59,30,3
32959357,cozy bedroom,56265076,Andrea,Queens,Kew Gardens Hills,Private room,40,7,0
18752307,The Regal Crash Pad,130461656,King,Manhattan,Morningside Heights,Entire home/apt,290,2,58
28340606,Large Room with PRIVATE bathroom! Best NYC rooftop,696141,Michael Dan,Manhattan,Financial District,Private room,129,30,4
42303999,Beautiful New York City apt.,336247977,Moshe,Manhattan,Upper East Side,Entire home/apt,225,30,0
40616073,Our home sweet home,1602951,Marian,Brooklyn,Bedford-Stuyvesant,Entire home/apt,130,3,3
39556673,Luxury Brownstone Duplex,84255932,David,Brooklyn,Brooklyn Heights,Entire home/apt,1200,6,4
28131704,Bright and Spacious Bushwick apartment,30476503,Allyn,Brooklyn,Bushwick,Entire home/apt,65,14,6
44576730,New York City Midtown east Close to Grand Central,356430849,Roberto,Manhattan,Midtown,Private room,300,3,0
49655665,CUARTO PARA TURISTAS ECONÓMICO,268413666,Oscar,Brooklyn,Cypress Hills,Private room,70,2,0
51350999,Luxury 1-bedroom next to Central Park & Times Sq.,83907352,Povilas,Manhattan,Hell's Kitchen,Entire home/apt,254,7,0
24913510,NYC soho offering a discount for week of New Years,28823649,Rose,Manhattan,SoHo,Entire home/apt,194,30,11
5413565,Artist/Musician Loft (HUGE space!),11968309,Raviv,Brooklyn,Williamsburg,Entire home/apt,239,2,34
2446361,BIG room in Prospect Park South,12508991,Melinda,Brooklyn,Flatbush,Private room,39,30,0
43355067,Sun-Drenched Open Loft in the Heart of Bushwick,51538996,Charley,Brooklyn,Bushwick,Entire home/apt,100,30,4
45734969,Furnished Private Room in Hell's Kitchen,305240193,June,Manhattan,Hell's Kitchen,Private room,68,30,0
9391430,Charming 1 BR in Heart of Nolita,6487616,Eli,Manhattan,Nolita,Entire home/apt,175,30,6
50421355,Newly furnished 2bed room apartment walk to all,407354015,Fabienne,Manhattan,Midtown,Entire home/apt,214,30,0
32336400,Renovated  modern 1 bedroom,80781527,D. Rp,Manhattan,East Harlem,Entire home/apt,136,30,19
51392676,City view! beautiful big window apartment,110033296,Tatiana,Manhattan,Chelsea,Entire home/apt,367,1,0
44020113,Beautiful two bedroom Apartment in Queens,337780960,Carmen,Queens,Elmhurst,Entire home/apt,166,1,3
15646586,Penthouse loft with a view / Williamsburg,4181677,Jessica,Brooklyn,Williamsburg,Entire home/apt,270,2,5
4890335,Spacious Rm in 3br apt-private bath,7920086,Susan,Manhattan,East Harlem,Private room,65,30,21
49704845,#6DS Furnished Studio Rentals,395671107,Esplanade 99,Manhattan,Upper West Side,Private room,52,30,0
50379553,Cozy 1-BR Boerum Hill Apartment,363152304,Aseel,Brooklyn,Carroll Gardens,Entire home/apt,175,3,1
23454631,The  CLEANEST apartment in New York City!!,174263749,Shopper,Manhattan,Washington Heights,Private room,99,30,5
12050932,Luxury IBR apmt in Crown Heights,64534798,Olivia Loksing,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,90,30,2
36726102,Rooftop Available for Small Events,62659791,Chiz,Brooklyn,Crown Heights,Shared room,249,30,0
19160504,Studio Bushwick (shared bathroom apt next door),133975955,Ivanna And Emmanuel,Brooklyn,Bushwick,Entire home/apt,50,30,99
10020815,Large and light Brooklyn apartment,564585,Mark,Brooklyn,Clinton Hill,Entire home/apt,125,30,0
18662619,Renovated Modern Home Perfect for a Family,13524368,Richard,Brooklyn,Windsor Terrace,Entire home/apt,432,5,16
36178860,Charming 1 Bedroom Apartment in Clinton Hill,60139158,Anokye,Brooklyn,Clinton Hill,Entire home/apt,180,3,50
44116254,Zen and Tranquil Room in Harlem,26343039,Abigayle,Manhattan,Harlem,Private room,75,2,6
37253603,Great Room in a Beautiful Apartment,279628609,Alejandra Y Javier,Brooklyn,Bedford-Stuyvesant,Private room,60,30,36
9862831,Pleasant studio Chelsea (Manhattan),50761842,Michael,Manhattan,Chelsea,Entire home/apt,80,30,0
44506958,A+ Location Classic Studio (Queen Bed & Futon),348619646,Nomad,Manhattan,Midtown,Entire home/apt,179,1,16
47100085,Vibe JFK•Casino•Beach,133197429,Ryan,Queens,Ozone Park,Private room,97,1,58
637504,Private bedroom in a 2-fam house for solo traveler,3179968,Tony,Queens,Long Island City,Private room,45,30,2
32683537,Located Between Times Square and Theater District,244370442,Paramount Hotel,Manhattan,Theater District,Hotel room,1009,1,33
10038410,Beautiful Loft Suite in Greenpoint,47554473,Henry Norman,Brooklyn,Greenpoint,Entire home/apt,259,3,32
11491696,Studio apartment close to subway,60502606,Brooke,Manhattan,Upper West Side,Entire home/apt,250,30,0
22483776,THE COOL HOUSE,55197894,Erick,Queens,Woodside,Private room,27,30,7
42777529,Corner unit  hi rise,139876671,Lourdes,Manhattan,Hell's Kitchen,Private room,85,30,0
24086178,2 Bedroom Astoria Beautiful,6523823,Louis,Queens,Ditmars Steinway,Entire home/apt,100,30,1
46169958,Spacious private bedroom with beautiful park view.,39277795,Javier,Brooklyn,Sunset Park,Private room,51,3,13
49437218,"Charming, Sunny, Riverside Park Apartment!",79162651,Monica,Manhattan,Upper West Side,Entire home/apt,175,30,0
34944389,Cozy & Convenient 1bed/bath in Crown Heights BK,13463015,Cyrus,Brooklyn,Crown Heights,Entire home/apt,150,30,8
703745,Great apt in the heart of E Village,3597177,Ori,Manhattan,East Village,Entire home/apt,130,30,11
32860541,East Village - Cozy 1 Bedroom- great location :),16279317,Norah,Manhattan,East Village,Entire home/apt,175,30,12
51282900,Bungalow in Kips Bay with patio. Child friendly,5288333,Zak,Manhattan,Midtown,Entire home/apt,230,3,0
50809609,Private room Columbia university area,40385488,Deniz,Manhattan,Morningside Heights,Private room,65,10,0
846275,Trendy Lower East Side APT for immediate rental,1732005,Ren,Manhattan,Lower East Side,Entire home/apt,199,30,269
33769956,Incredible Nolita 1BR Apartment in the NYC Center,252796752,Frank,Manhattan,Nolita,Entire home/apt,275,7,55
48770117,The House by the Beach,236607813,Jennifer,Queens,Arverne,Private room,75,30,0
22213389,Cinema Studio Duplex Apt.,4667705,Oswaldo X.,Brooklyn,Bushwick,Entire home/apt,303,1,124
40375411,Spacious & comfortable room close to everything,239952407,Al And  Kati,Queens,Long Island City,Private room,32,30,1
27527506,"EASY commute 2min(M/R), 5min(7) in Quiet bed town",204704622,Momoyo,Queens,Woodside,Private room,39,30,2
48959254,Big Private Room # 5,43825074,Masud,Brooklyn,Cypress Hills,Private room,40,30,0
6656441,Beautiful Room in Clinton Hill,1418498,Meryl,Brooklyn,Fort Greene,Private room,89,30,0
18907303,XL 2BR Apt in Manhattan- 20min from Times Square,15942750,Diara,Manhattan,Harlem,Entire home/apt,80,30,22
44943497,Bright and Spacious  room short walk to subway,346071342,Roberto,Brooklyn,Crown Heights,Private room,95,1,7
46382691,Bright 2 bedroom apartment,51501835,Jeniffer,Manhattan,Hell's Kitchen,Entire home/apt,150,30,0
50942618,"Brownstone Garden in Crown Heights, 1/1 w/alcove",386263,Vineet,Brooklyn,Crown Heights,Entire home/apt,124,30,0
43680849,Room Available for Rent! $750/month + Free Parking,38875089,Reginald,Queens,Flushing,Private room,34,150,0
47882494,The Gem of Midtown,339362161,Emily,Manhattan,Midtown,Entire home/apt,291,30,0
8294259,Sunny Room in Private House-NYC,11305944,Yahaira,Bronx,Allerton,Private room,40,30,40
46852430,Thelma apartments,378375077,Daquana,Brooklyn,Bensonhurst,Entire home/apt,110,30,0
7678187,Stylish Modern Comfort in Bed-Stuy,40319733,Sam,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,30,3
34309096,BIG SPACIOUS 1 BED IN BROOKLYN HIGH CEILINGS,31367619,Nneka,Brooklyn,Bedford-Stuyvesant,Private room,80,30,0
16735848,"TRAIN NEAR, 10JFK, 30LGA CuteBedr in3Bed,Manhattan",110900012,Triny,Queens,Richmond Hill,Private room,19,30,25
10567332,Private room 1 block from Bedford L,22499760,Jonathan,Brooklyn,Williamsburg,Private room,40,30,1
21027809,Sunny apartment in Prospect Lefferts Gardens,9138141,Lory And Cindy,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,119,2,180
19329404,Immaculate and Sweet Carroll Gardens 1 Bedroom,1580521,Sylvia,Brooklyn,Carroll Gardens,Entire home/apt,184,2,131
8760442,Private studio with free reserved parking spot,45937956,Fahim,Queens,Jackson Heights,Entire home/apt,95,3,134
25263845,Private Room with a Majestic View,22825646,Dmitriy,Manhattan,Washington Heights,Private room,60,30,4
39091454,"Private room in a cozy apartment, Upper West Side",57306556,David,Manhattan,Upper West Side,Private room,55,30,5
5340170,Spacious room in Park Slope,27240422,Hardik,Brooklyn,Park Slope,Private room,45,30,2
39059690,Cute Full Apt in Wahi!! One Block from 1/A trains!,51857469,Derek,Manhattan,Washington Heights,Entire home/apt,99,2,3
13767238,"2 bedroom w/ private back yard, laundry in unit!",24908787,William,Manhattan,Greenwich Village,Entire home/apt,193,30,1
4364924,Pre-War Gem in the heart of the UWS,22657141,Phin,Manhattan,Upper West Side,Entire home/apt,350,30,0
4745012,Charming UES 1bdr near Central Park,1766929,Stephanie,Manhattan,Upper East Side,Entire home/apt,154,30,16
40028007,Cozy apartment on the Upper East aside,33452526,Melissa,Manhattan,Upper East Side,Entire home/apt,250,30,1
5113910,Designer's Red Hook Apartment,10125456,Carly,Brooklyn,Red Hook,Entire home/apt,158,5,76
29535295,"SPACIOUS & COZY APARTMENT, 35 MINS FROM MANHATTAN",619942,Stacy,Brooklyn,Cypress Hills,Entire home/apt,65,30,10
15187369,Clean and Cozy East Village Studio,96413175,Erik,Manhattan,East Village,Entire home/apt,115,30,4
27675173,"beautiful, converted multi-unit building",18763685,Sabina,Manhattan,East Village,Entire home/apt,220,30,11
45433111,Amazing 2 Room South Slope Rental Available 10/1!,13025262,Josh,Brooklyn,South Slope,Private room,200,1,0
20957575,Private Room in East Village  *FEMALE Guests only*,52768036,Laura,Manhattan,East Village,Private room,85,30,48
31153254,TOURISTS DREAM - Room steps from Grand Central,50241946,Ana,Manhattan,Midtown,Private room,215,30,24
28155197,Your home away from home!!,208079253,Wendy,Brooklyn,Crown Heights,Entire home/apt,101,30,73
49909523,Perfect location for first time NYC travelers!!,132878036,Tae,Manhattan,Midtown,Entire home/apt,105,4,2
5055033,"Railroad Apt in Greenpoint, BKLYN",26100862,Ira,Brooklyn,Greenpoint,Entire home/apt,90,30,0
40582472,Your Nice Cozy Little Home Away From Home,179746154,Rev Jose & Anna,Bronx,Castle Hill,Entire home/apt,73,1,133
29686857,"2BR Apartment in Ridgewood, 20min to Manhattan",223422291,Robin,Queens,Ridgewood,Entire home/apt,130,30,39
48787946,"Private Room in Quiet, Relaxed Apartment",15939103,Namita,Queens,Jackson Heights,Private room,65,15,0
29923252,ONE Bed Room →→→20mins to Manhattan ☆彡 Wow! COZY!,43044876,Haruhisa,Queens,Woodside,Private room,25,28,4
38104983,Sunny Apartment with rooftop views in Williamsburg,289266935,Sebastien Rafael,Brooklyn,Williamsburg,Private room,100,30,12
21090094,"Private and Cozy Studio  Pelham Gardens - Bx, NY.",152045247,Mariana,Bronx,Pelham Gardens,Entire home/apt,60,30,38
17480275,Private Room near Columbia University,115227524,Pablo,Manhattan,Morningside Heights,Private room,70,30,0
22937557,Bushwick's LARGEST Art-Filled Room in New Building,6726656,Yelle,Brooklyn,Bushwick,Private room,50,30,7
51211835,Brand new Bedroom NYC Manhattan location!,406460695,Kevin,Manhattan,Harlem,Private room,75,5,0
28108524,Spacious home in gorgeous area; families welcome!,4096046,Bianca And Yotam,Brooklyn,Clinton Hill,Entire home/apt,140,30,3
43457379,Large and Sunny 2 bed in Sunset Park,37968302,Oriel,Brooklyn,Borough Park,Entire home/apt,130,5,0
1808550,Invitation to travelers,7557833,Christine,Brooklyn,Bedford-Stuyvesant,Private room,82,7,33
41011491,3 Bed 2 Full Bath Dream Loft By 4 Train Sleeps 7,159239228,Touie,Manhattan,East Harlem,Entire home/apt,307,30,8
33988643,"Cozy, Friendly Apt Share For Young Professionals",253836845,Ollie,Brooklyn,Crown Heights,Private room,72,30,6
818084,Gorgeous sunny prime SoHo 1BR Apt.,128256,Annie+Dan,Manhattan,Greenwich Village,Entire home/apt,290,30,92
33582776,🌿 Cozy guest quarters 🌾green yogi palace apt 🍃,4765305,Haffro,Manhattan,East Village,Private room,44,2,52
48862614,BRAND NEW4 BEDROOM APARTMENT IN BEDSTUY,376019690,Brookline,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,30,1
23120142,Deluxe Bedroom - 30 minutes from Midtown!,133602911,Sanyika,Bronx,Mount Hope,Private room,70,30,30
4737830,great room in the best place,24459029,Nima,Brooklyn,Crown Heights,Private room,44,30,3
16393500,Bedroom in beautiful Brooklyn apartment,23099342,Jon,Brooklyn,Fort Greene,Private room,55,30,2
3678990,Sunny Warm Quiet NYC Retreat,7474069,Carrie,Manhattan,Washington Heights,Private room,68,1,313
22752094,Spacious 1st fl-basement duplex 20min to Times Sq!,33995259,Brad,Manhattan,Upper East Side,Entire home/apt,186,30,10
393094,Designer studio in Luxury Building,1965972,Alayna,Manhattan,Battery Park City,Entire home/apt,225,30,31
43245711,Cozy East Village apartment,10459563,Kristin,Manhattan,East Village,Entire home/apt,80,30,0
21226783,THE SEXY SUITE SPOT,9849167,Candy,Brooklyn,Crown Heights,Private room,75,30,33
13325664,"2 bed, 2 bath, roof deck artsy gem in East Village",38403770,Stacey,Manhattan,East Village,Entire home/apt,199,2,6
6589412,Beautiful Park Slope Brownstone,34748949,Julienne,Brooklyn,Park Slope,Entire home/apt,350,30,0
18091187,The Heights,124593127,Miguel,Manhattan,Washington Heights,Private room,70,2,139
8381381,Studio in Manhattan,2284111,Su,Manhattan,Hell's Kitchen,Entire home/apt,152,30,0
42045073,Hell's Kitchen bedroom with city views,22003269,Jacob,Manhattan,Hell's Kitchen,Private room,120,1,1
6654304,"Charming, Cozy & spacious  bedroom in Brooklyn",34828488,Pauline,Brooklyn,Canarsie,Private room,120,2,13
35085826,A Simple Studio/Entire Apt/JFK abt 5mi,264149311,Geri,Queens,St. Albans,Private room,89,1,210
28803718,Art and Plant Filled Private Room,62776991,Cem,Brooklyn,Sunset Park,Private room,65,30,7
43847186,Master bedroom in middle of the Manhattan,71221211,Kasey,Manhattan,Hell's Kitchen,Private room,150,30,0
9863045,Spacious Manhattan Loft w/ Private Terrace!!!,16911403,Rabya,Manhattan,East Harlem,Entire home/apt,159,30,84
4968633,Private Cozy Bright Brooklyn Spot,248490,Leecia,Brooklyn,Bedford-Stuyvesant,Private room,72,3,89
23685538,1 bedroom in a 2 bedroom house,37286422,Abir,Queens,Briarwood,Private room,40,30,23
17400624,First Floor Studio on the Upper East Side!,20410925,Leyla,Manhattan,Upper East Side,Entire home/apt,115,3,50
44791688,1 bdrm apt. on Orchard and Broome LES,8737911,Laura,Manhattan,Lower East Side,Entire home/apt,150,30,0
42917098,4min walk from Steinway Station : 200sqft Big room,334163301,Soya,Queens,Astoria,Private room,46,30,0
48289369,Renovated Room Ready for Move in Hell's Kitchen,305240193,June,Manhattan,Hell's Kitchen,Private room,63,30,0
27215478,LUXURY STUDIO ON WEST 56TH ST-POOL/GYM/CLUB HOUSE,200380610,Pranjal,Manhattan,Midtown,Entire home/apt,225,30,0
47464130,Modern 2 BR / 1.5 Bath in Lower Manhattan,62945221,Danielle,Manhattan,Two Bridges,Entire home/apt,110,27,2
6992939,"Beautiful Cute Studio, Fort Greene",1281637,Jessica,Brooklyn,Fort Greene,Entire home/apt,140,2,1
12794791,PRIVATE ROON IN NEW YORK MANHATTAN,11725608,Juan,Manhattan,Washington Heights,Private room,53,3,96
29214672,Beautiful spacious apt in the heart of Bushwick,7638924,Ioana,Brooklyn,Bushwick,Entire home/apt,130,30,0
2745734,Private Room for Rent New York City,14046864,Arnulfo,Queens,Richmond Hill,Private room,45,90,5
50172208,Cute Plant Themed Bedroom,36978567,Miguel,Bronx,Port Morris,Private room,65,1,11
47334244,Perfect 2 bed in midtown east,91806581,Hila,Manhattan,Kips Bay,Entire home/apt,180,30,0
1198874,Amazing Location - Times Sq./5th Ave/all trains!,3749996,Rose,Manhattan,Hell's Kitchen,Entire home/apt,86,30,43
28312557,Hello Brooklyn! Stylish home in the heart of BK,46594996,Genenne,Brooklyn,East Flatbush,Entire home/apt,98,2,8
23594177,Minimalist Brooklyn Artist's Loft (Fort Greene),25096301,Ryan,Brooklyn,Fort Greene,Entire home/apt,164,30,9
11049502,Sunny East Village 1 Bedroom,36369973,Sarah,Manhattan,East Village,Entire home/apt,103,30,80
41666464,Timesquare SPotlight Apartment! Monthly Specials!,328804543,Vladimir,Manhattan,Hell's Kitchen,Entire home/apt,399,30,8
26471867,Light-Filled 2 BR in Brooklyn,4291088,Nïco,Brooklyn,Clinton Hill,Entire home/apt,95,2,51
6476426,3 Bedroom Downtown NYC loft,25646971,Ella,Manhattan,Financial District,Entire home/apt,600,30,9
41538377,Harlem luxury private modern room!,56120055,Jp,Manhattan,Harlem,Private room,46,1,8
34433947,"Neat, Cozy Apartment Near Manhattan",1106098,Live,Brooklyn,East Flatbush,Entire home/apt,75,5,0
50152458,Lovely Entire Studio just 15 min to Manhattan,148703375,Marco,Queens,Ditmars Steinway,Entire home/apt,169,5,6
6800277,[307] 5 min WALK to Times Square,35524316,Akiko & Cindy,Manhattan,Hell's Kitchen,Private room,156,1,216
48794980,Upper East Side 3 BR apartment,30283594,Global Luxury Suites,Manhattan,Upper East Side,Entire home/apt,1025,30,0
3544530,Large & bright 2bd/2ba steps from everything,2972733,Aiala,Brooklyn,Crown Heights,Entire home/apt,250,30,3
41633679,Tribeca Single Bedroom in a Great Location,109133479,Ryan,Manhattan,Tribeca,Private room,70,150,0
20729133,Beautiful Brooklyn Brownstone for October,31306976,Hunter,Brooklyn,Bedford-Stuyvesant,Private room,45,30,5
42664793,Breathtaking 3 BD in SOHO! Absolutely stunning!!,285727534,Karishma,Manhattan,Lower East Side,Entire home/apt,431,30,0
14823077,Amazing Private Bedroom on UES of New York City,20707006,Tianna,Manhattan,East Harlem,Private room,100,30,1
48397805,Luxurious 2BR in Wall Street,160737309,Lionel,Manhattan,Financial District,Entire home/apt,225,30,0
4773286,Charming Northern Manhattan Studio,322079,Taleigh,Manhattan,Washington Heights,Entire home/apt,75,90,0
35904939,Queen Room near Flushing and Arthur Ashe Stadium- Breakfast Included,261007573,Adria Hotel & Conference Center,Queens,Bayside,Hotel room,189,1,2
30161866,Time Square - Comfy Standard Queen,224414117,Casamia 36,Manhattan,Hell's Kitchen,Hotel room,135,1,63
8115321,Private Room close to subway (1/3),40874834,Esteban,Queens,Jackson Heights,Private room,75,30,142
4083049,Modern Brooklyn Brownstone,1335736,Ozlem,Brooklyn,Bedford-Stuyvesant,Entire home/apt,340,5,11
43104815,Walk to Time Square or Javit Center Brickwall Room,342502879,Tylor,Manhattan,Hell's Kitchen,Private room,39,30,0
14672067,Cozy spacious Brooklyn apartment!,89532341,Safiyah,Brooklyn,East Flatbush,Entire home/apt,85,93,19
13461289,Luxurious Studio at MidTown Manhattan,22462003,Tony,Manhattan,Midtown,Entire home/apt,228,5,2
2075526,1 BR Apt in Park Slope Brooklyn,8109174,Katie And Matt,Brooklyn,Park Slope,Entire home/apt,125,30,8
12404734,Clean and Cozy Room in Williamsburg!,13406954,Jackie,Brooklyn,Williamsburg,Private room,80,30,1
22079387,Boutique Luxury in the Heart of Chelsea,148107543,Mario,Manhattan,Chelsea,Entire home/apt,199,30,40
44073839,4 Bedroom 2 Bathroom,353428622,Joanny,Bronx,Williamsbridge,Entire home/apt,199,4,0
4312431,2 Bedroom. Private apt. (L14),1834769,Debbie,Queens,Maspeth,Entire home/apt,125,30,6
31060046,Nice place in Brooklyn .,201718939,Leon,Brooklyn,Greenpoint,Entire home/apt,123,30,3
16331234,Bright & cozy 1BR/Balcony next to 3 subways!,3952200,Gala,Brooklyn,Williamsburg,Entire home/apt,200,30,99
11374387,Beautiful home close to CentralPark,4275336,Andy,Manhattan,Upper West Side,Entire home/apt,190,30,2
10403199,Mid-Century Museum Sleepover,29065752,Zyn,Brooklyn,Williamsburg,Entire home/apt,250,30,0
13079618,Cozy Apartment in Fort Greene,7221835,Darian,Brooklyn,Fort Greene,Entire home/apt,140,30,2
50869116,NYC’s Times Square 18min away! A NYC steal!,195285709,Tiffany,Manhattan,Harlem,Private room,76,2,1
34748586,Bright large room in Astoria,3869478,Matteo,Queens,Astoria,Private room,40,90,0
